layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
4,10,female,0.35220807592921755,0.6458012721863138,0.09381402260919608,0.12500493414560335,0.03119091153640727,4.007735843041487,152,35
4,10,male,0.22410249742193156,0.48959805528859746,0.028200173747189132,0.07519435797957924,0.04699418423239011,1.6000779502020266,133,35
4,10,family,0.2841250546476304,0.6171545541293441,0.028016679559579497,0.07563738424564292,0.04762070468606343,1.5883297977778659,119,35
4,10,marriage,0.32275449298370024,0.5920708863255446,0.08626927759927679,0.11801716748860262,0.03174788988932584,3.7173231952201213,161,35
4,10,love,0.11892418046607799,0.4667104164180886,-0.007647313945071468,0.045987448564400825,0.05363476250947229,0.8574187040619726,87,35
4,10,wealth,0.18525532460884092,0.5003703703703704,0.03370874321832124,0.08000671989248172,0.046297976674160475,1.7280824268807942,125,35
4,10,emotion,0.15530936846566115,0.40745776616431695,-0.0037162441872321053,0.049594221583114335,0.05331046577034644,0.9302905323661695,121,35
4,10,scandal,0.08878353217079056,0.3796140153644369,-0.027859845097774515,0.027790894697369516,0.05565073979514403,0.49938050777350335,72,35
4,10,duty,0.10564778041908757,0.3863083164300203,-0.03335745708820777,0.023540622573586505,0.05689807966179427,0.41373316486425726,85,35
4,10,class,0.11828839412296359,0.3675982439233323,-0.026226150535654833,0.030312518939011334,0.05653866947466617,0.5361378189498716,99,35
4,10,society,0.17107776686887546,0.4232066786745575,-0.018006447827892097,0.03817498969481382,0.056181437522705914,0.6794947117311795,131,35
4,52,female,0.331162246352013,0.6410690468862213,0.011943971407487586,0.01974316127419376,0.0077991898667061745,2.5314374453100004,152,7
4,52,male,0.33304409006811325,0.6661060546102098,0.03383967427635612,0.03760093833175441,0.0037612640553982882,9.996888750150745,133,7
4,52,family,0.23998524955339612,0.6182472989195679,-0.0128138941341082,8.403220113947665e-06,0.012822297354222148,0.0006553599469072738,119,7
4,52,marriage,0.24290208473878533,0.4941708567484965,-0.005689384712308677,0.006217314070632662,0.011906698782941339,0.522169426089623,161,7
4,52,love,0.23497650840827772,0.6600047727001551,0.014347252080049009,0.02299947127652238,0.00865221919647337,2.658216435760054,87,7
4,52,wealth,0.1755865965480759,0.4829481481481481,-0.003105049929943305,0.008007871874050014,0.01111292180399332,0.7205910393837085,125,7
4,52,emotion,0.309817978832623,0.6111752552260574,0.027549045327836627,0.033065569164146054,0.005516523836309426,5.993913946408889,121,7
4,52,scandal,0.09418441644302827,0.438050402848042,-0.011792142505229987,1.3888503097136193e-05,0.011806031008327124,0.0011763905317683692,72,7
4,52,duty,0.14244726093296695,0.5261663286004057,0.0014296774548329862,0.01177619350132938,0.010346516046496394,1.138179600482902,85,7
4,52,class,0.12686261846931188,0.44237427276296537,-0.012359113437014891,1.0100806044322337e-05,0.012369214243059213,0.0008166085448130736,99,7
4,52,society,0.14990819250839943,0.31635074477513797,-0.013102804317377804,7.63347124471382e-06,0.013110437788622517,0.0005822438096427295,131,7
4,76,female,0.22983996054200379,0.5403200984918436,-0.013640541423326985,6.578860804463099e-06,0.013647120284131448,0.00048206952580543853,152,7
4,76,male,0.21240197673997213,0.5359404149471422,-0.013152206279510423,7.518683929564969e-06,0.013159724963439989,0.0005713405067265345,133,7
4,76,family,0.18008851035784276,0.5162218733647305,-0.0128138941341082,8.403220113947665e-06,0.012822297354222148,0.0006553599469072738,119,7
4,76,marriage,0.39296329576537103,0.6309277334122054,0.03528672567920856,0.03727282890895765,0.001986103229749088,18.766813492821143,161,7
4,76,love,0.13444607548788776,0.5346219623752138,-0.012100920847290886,1.1493988643939221e-05,0.012112414835934825,0.0009489427829775269,87,7
4,76,wealth,0.220292428072043,0.5915703703703703,-0.012956766925157964,7.999872002047968e-06,0.012964766797160012,0.0006170471190568061,125,7
4,76,emotion,0.17170444941655055,0.4825139766650462,-0.012861173653797945,8.26432620948414e-06,0.012869437980007429,0.0006421668313473005,121,7
4,76,scandal,0.09566714593783154,0.48606426831553307,-0.011792142505229987,1.3888503097136193e-05,0.011806031008327124,0.0011763905317683692,72,7
4,76,duty,0.1779794114270748,0.5967139959432048,0.0014296774548329862,0.01177619350132938,0.010346516046496394,1.138179600482902,85,7
4,76,class,0.15677115849717993,0.5328015133668844,-0.012359113437014891,1.0100806044322337e-05,0.012369214243059213,0.0008166085448130736,99,7
