layer,neuron,primary_concept,primary_AP,secondary_concept,secondary_AP,polarity_score,polarity_flag
5,4,marriage,0.2682277027000078,emotion,0.1795662789034305,0.3305453634115972,leaning
5,44,society,0.271496924128503,scandal,0.1558126084441873,0.4260980695437373,leaning
5,60,female,0.3280768038608538,family,0.3217482745811762,0.01928977966717789,two-strong
5,210,marriage,0.2371534502155952,society,0.2322654665999979,0.020611058327604362,two-strong
5,221,society,0.3894854747660886,wealth,0.1959368585519406,0.4969341047530782,leaning
5,287,female,0.2407881016409637,emotion,0.1850846628767039,0.23133800280539007,leaning
5,347,female,0.2910000531390798,family,0.2473133062602126,0.1501262500040211,two-strong
5,383,emotion,0.3870504442363034,love,0.3154017673484753,0.18511457038651616,two-strong
5,404,female,0.3269254270617553,male,0.2673663079357268,0.18217952478991006,two-strong
5,501,female,0.328422158373455,family,0.2930795564978001,0.10761332896379312,two-strong
5,548,wealth,0.3461095069277546,emotion,0.3305193089768212,0.04504411925657831,two-strong
5,577,female,0.2737863077629935,male,0.2422465633722788,0.11519839882869191,two-strong
5,686,female,0.3580986365037494,male,0.3054229676633008,0.14709821072663834,two-strong
5,693,family,0.2630208067319434,marriage,0.2436159215933381,0.07377699622298216,two-strong
5,737,society,0.4490610773669978,marriage,0.2363962496415662,0.4735766201310148,leaning
5,771,marriage,0.2553030379951943,,,0.9999999960830861,dominant
5,947,love,0.3554338397791995,duty,0.3006951692176276,0.15400523045743503,two-strong
5,966,society,0.2909232827803925,love,0.2710188426055103,0.06841817511556528,two-strong
5,975,family,0.3429044699037084,female,0.2689887304028082,0.21555781791383116,leaning
5,1159,society,0.2964456596035543,emotion,0.1936141165922937,0.3468815930781335,leaning
5,1193,female,0.3253311947831777,marriage,0.2883064694885133,0.11380625582349661,two-strong
5,1299,family,0.2700228458467998,society,0.2259523771015301,0.1632101478075058,two-strong
5,1323,family,0.2520466218768663,male,0.2206627887368731,0.12451598351835604,two-strong
5,1345,love,0.169401472830953,class,0.1460074472308692,0.13809812318060985,two-strong
5,1469,marriage,0.2292606048091028,family,0.2153558414270749,0.060650469508075455,two-strong
5,1568,family,0.2115354997540593,emotion,0.1986062985871729,0.06112071553378866,two-strong
5,1631,female,0.2742549205394319,duty,0.1485664506294002,0.45829066331617474,leaning
5,1641,society,0.3271959819428132,emotion,0.2024631854618616,0.3812173834137572,leaning
5,1667,marriage,0.2423076739826221,class,0.1504023043800459,0.3792920286539314,leaning
5,1760,family,0.2852607589384795,male,0.2329096780412569,0.18352009196257088,two-strong
5,1853,marriage,0.2873404477006973,duty,0.1510514080692261,0.4743120582143799,leaning
5,1877,emotion,0.2722339891114721,wealth,0.2178875870444093,0.1996312144740247,two-strong
5,2019,family,0.2240249060150376,female,0.2151729689186469,0.039513182772112576,two-strong
5,2024,class,0.3463163443582642,wealth,0.2907721250094169,0.16038578627118164,two-strong
5,2068,male,0.238898473931606,female,0.226682853256286,0.05113310446547294,two-strong
5,2093,female,0.5319899929072628,,,0.9999999981202654,dominant
5,2246,male,0.636045082036568,family,0.2134653399717538,0.6643864614869115,dominant
5,2314,female,0.4074735062857237,family,0.2405815414124104,0.409577461820818,leaning
5,2425,emotion,0.198622791207931,scandal,0.1737246492093768,0.12535390184470488,two-strong
5,2428,family,0.3834532963699288,male,0.3104204772798561,0.19046079298573812,two-strong
5,2458,society,0.2604902620193097,love,0.2364786390310413,0.09217858168651952,two-strong
5,2478,society,0.292418645811734,female,0.2814451676865022,0.037526601825419115,two-strong
5,2552,family,0.3224449723344328,marriage,0.2513574183893636,0.22046414062513162,leaning
5,2606,male,0.3488995972624621,family,0.2443696727215799,0.2995988675866828,leaning
5,2619,male,0.2388085598611914,love,0.1445932539682539,0.3945223134094451,leaning
5,2625,female,0.322876741920525,emotion,0.1860565228504894,0.42375371428877867,leaning
5,2636,male,0.2939896712982366,female,0.2570520347065961,0.125642633303694,two-strong
5,2700,female,0.2773978297640356,family,0.1960882858947164,0.2931152837257907,leaning
5,2724,class,0.2999867781219795,society,0.2950764204968076,0.016368580107242858,two-strong
5,2778,family,0.3438309414485651,female,0.2514136500494961,0.26878701125886595,leaning
5,2803,emotion,0.2052894378084075,love,0.2007393203742354,0.022164400957901398,two-strong
5,3021,marriage,0.3328870038912459,wealth,0.2754960606229499,0.17240367579697388,two-strong
5,3046,marriage,0.2393267071944045,,,0.9999999958216114,dominant
5,3093,male,0.3230528765524432,love,0.1380317332011026,0.5727271174710553,dominant
5,3121,marriage,0.2555146816425012,emotion,0.1891023681781063,0.2599158403641112,leaning
5,3140,society,0.2291753451461459,male,0.2248185064625512,0.01901093968814752,two-strong
5,3308,society,0.2467152730310625,wealth,0.199229148389944,0.19247338790682172,two-strong
5,3460,male,0.255116111156211,emotion,0.2470811699302476,0.031495232339710195,two-strong
5,3480,duty,0.4102168583354245,marriage,0.2599323934432606,0.36635370163877123,leaning
5,3539,marriage,0.2373057320759087,wealth,0.186019634173676,0.21611824222479878,leaning
5,3582,family,0.3003979364269957,male,0.2346396899887242,0.21890378809359304,leaning
