layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
8,5,female,0.232869726224143,0.48811172668513386,0.00804535112920407,0.01974316127419376,0.01169781014498969,1.6877655755904213,152,9
8,5,male,0.1949634572778286,0.4797896998134434,-0.016911590642727105,7.518683929564969e-06,0.01691910932665667,0.00044439005528941293,133,9
8,5,family,0.22421868303366366,0.570482038969434,0.024461976567139443,0.03362128367590461,0.00915930710876517,3.670723480825244,119,9
8,5,marriage,0.22837715344504936,0.4535948437345953,-0.01785284501188902,6.211102967664998e-06,0.017859056114856685,0.0003477845036922354,161,9
8,5,love,0.12421402807235009,0.42629161197947735,-0.01556111648675234,1.1493988643939221e-05,0.015572610475396279,0.0007380900370789401,87,9
8,5,wealth,0.19335797452107492,0.49459259259259253,0.012894694074152632,0.02400761587814595,0.01111292180399332,2.160333375814695,125,9
8,5,emotion,0.17408780513881109,0.4609944701020904,-0.006435075980238302,0.008272590535693625,0.014707666515931927,0.5624679160470465,121,9
8,5,scandal,0.10258234233739304,0.4266090500281057,-0.015164812411908209,1.3888503097136193e-05,0.015178700915005346,0.000914999457067588,72,9
8,5,duty,0.1510085637443484,0.4669979716024341,0.038447096657356135,0.047069480718100756,0.00862238406074462,5.458986793100109,85,9
8,5,class,0.16952600878521232,0.5418406681657565,0.007842498651629783,0.020211712894688996,0.012369214243059213,1.6340336981709602,99,9
8,5,society,0.2048599493475368,0.4859121708551334,0.0021641381720498374,0.015274575960672354,0.013110437788622517,1.1650698630951017,131,9
8,23,female,0.2248793250286085,0.47760849492151436,-0.014615440153459204,0.02632202207865686,0.04093746223211606,0.6429812851800044,152,25
8,23,male,0.1870274825431607,0.4447820679518345,-0.02818991332611393,0.0150448865430595,0.04323479986917343,0.34798094563260784,133,25
8,23,family,0.16857859709628542,0.45496660202542555,-0.0048419453965163756,0.03362128367590461,0.03846322907242099,0.8741149530562353,119,25
8,23,marriage,0.24453605949242752,0.4780513654737257,-0.0004274183122835312,0.03727282890895765,0.037700247221241184,0.9886627185555596,161,25
8,23,love,0.1380973653701977,0.4808296543769638,-0.0035704222114341447,0.0344934599204616,0.038063882131895745,0.9061992100551274,87,25
8,23,wealth,0.1715224734455358,0.4515407407407407,-0.026586542811729105,0.016007743876097984,0.04259428668782709,0.3758190386669153,125,25
8,23,emotion,0.1716108505675291,0.4495320855614974,-0.01564162306421303,0.024801242954661906,0.04044286601887494,0.6132414785459015,121,25
8,23,scandal,0.16701701828037058,0.6130316657298107,0.05130285663751782,0.08334490708591429,0.03204205044839647,2.6011102884173924,72,25
8,23,duty,0.12952063720169535,0.5416227180527383,-0.02960469828869894,0.01177619350132938,0.04138089179002832,0.28458046677192556,85,25
8,23,class,0.14586329325482694,0.4552771531570118,0.003309215810574563,0.04041332498333367,0.03710410917275911,1.089187313299383,99,25
8,23,society,0.19726437603360797,0.5034880064042084,-0.008786049611442848,0.0305415184501,0.03932756806154285,0.776593111517337,131,25
8,82,female,0.2261454417293233,0.46920847440238017,-0.0175391617016105,6.578860804463099e-06,0.017545740562414962,0.0003749548661502973,152,9
8,82,male,0.1969194097013646,0.48552772909717906,-0.007513214531553795,0.007526202613494532,0.015039417145048327,0.5004318013395934,133,9
8,82,family,0.1779751900760304,0.4890571613260689,-0.006242169142889022,0.008411623334061612,0.014653792476950634,0.5740236424610536,119,9
8,82,marriage,0.2409284079764629,0.46443359952676716,-0.01785284501188902,6.211102967664998e-06,0.017859056114856685,0.0003477845036922354,161,9
8,82,love,0.13708702569864095,0.5055880364316112,-0.0023370300230823923,0.011505482632583159,0.013842512655665551,0.8311701002522076,87,9
8,82,wealth,0.18543516062884483,0.49217777777777777,-0.016660456911491345,7.999872002047968e-06,0.016668456783493393,0.0004799407710910719,125,9
8,82,emotion,0.1913038672839568,0.5183367768595041,0.003667478765170337,0.016536916745177765,0.012869437980007429,1.2849758295259481,121,9
8,82,scandal,0.12065580618212199,0.4745175192055462,0.0004100256385670929,0.013902391600233327,0.013492365961666234,1.0303894542070415,72,9
8,82,duty,0.13364488901084903,0.5187221095334685,-0.002018586516670558,0.01177619350132938,0.013794780017999938,0.8536702640498578,85,9
8,82,class,0.15258737954112753,0.4948245707963023,0.007842498651629783,0.020211712894688996,0.012369214243059213,1.6340336981709602,99,9
8,82,society,0.1955771695827943,0.4816593761614776,-0.007341985235015432,0.007641104715958534,0.014983089950973966,0.5099819022945828,131,9
8,128,female,0.2276002506265664,0.488098902226326,-0.012178680649251336,0.01316430046973066,0.025342981118981995,0.5194456172068526,152,15
8,128,male,0.31056745128621804,0.5697043360280399,0.10338752182404917,0.10526909369783911,0.001881571873789948,55.94742093473893,133,15
8,128,family,0.1772470391665438,0.4907578415981777,-0.027465855115936105,8.403220113947665e-06,0.027474258336050054,0.0003058579420364412,119,15
8,128,marriage,0.24020688366879933,0.48722641230405206,-0.021562337597416274,0.006217314070632662,0.027779651668048935,0.22380820842184154,161,15
8,128,love,0.13339147241143612,0.501769876307521,0.013730555985873139,0.0344934599204616,0.02076290393458846,1.661302293141106,87,15
8,128,wealth,0.18708155002891846,0.48545185185185186,-0.01791980987527684,0.008007871874050014,0.025927681749326855,0.3088541409587868,125,15
8,128,emotion,0.18108685572800406,0.485719494409334,-0.017464447195785306,0.008272590535693625,0.02573703773147893,0.32142745492632996,121,15
8,128,scandal,0.1079243247006405,0.490057616638561,-0.00970798408146758,0.013902391600233327,0.023610375681700907,0.5888255141327325,72,15
8,128,duty,0.1288969973954494,0.49548681541582146,0.0011251826268276997,0.023540622573586505,0.022415439946758806,1.050196767426829,85,15
8,128,class,0.14908956139606294,0.49914337723525004,-0.014625754857542504,0.010110906850366658,0.024736661707909162,0.4087417683658225,99,15
8,128,society,0.1953756970229449,0.4897003745318352,-0.018577898209124144,0.007641104715958534,0.02621900292508268,0.2914338404667997,131,15
8,146,female,0.22857142857142856,0.48830409356725146,-0.023387092119035773,6.578860804463099e-06,0.023393670979840235,0.00028122396052553204,152,12
8,146,male,0.2721804511278195,0.5451127819548872,0.09022984614652757,0.09023172583870918,1.87969218160834e-06,48003.43307172256,133,12
8,146,family,0.19987679282239212,0.5198079231692677,0.03943692167230628,0.05042772390379994,0.010990802231493658,4.588174988238197,119,12
8,146,marriage,0.24122262177182086,0.49214975845410625,-0.015609980265500926,0.006217314070632662,0.021827294336133587,0.28484126225647144,161,12
8,146,love,0.1350704347074583,0.49632104363043394,-0.007527323482274575,0.011505482632583159,0.019032806114857734,0.6045079512997841,87,12
8,146,wealth,0.18796992481203006,0.4888888888888889,-0.022215991890991424,7.999872002047968e-06,0.022223991762993472,0.00035996557625660565,125,12
8,146,emotion,0.18195488721804512,0.4889705882352941,-0.022052316333420446,8.26432620948414e-06,0.02206058065962993,0.0003746196138995082,121,12
8,146,scandal,0.10831012716977631,0.49761101742551994,-0.004648979221450243,0.013902391600233327,0.01855137082168357,0.7493996930531014,72,12
8,146,duty,0.12781954887218044,0.4896551724137931,-0.020679543531934776,1.1764429072257124e-05,0.020691307961007033,0.0005685686518154742,85,12
8,146,class,0.14887218045112782,0.48939929328621906,-0.02119300448333628,1.0100806044322337e-05,0.021203105289380603,0.00047638333659102554,99,12
8,146,society,0.19699248120300752,0.4887640449438202,-0.02246606512913506,7.63347124471382e-06,0.022473698600379774,0.00033966243741673935,131,12
8,147,female,0.2124825766346883,0.45106186518928904,-0.011691231284185227,6.578860804463099e-06,0.01169781014498969,0.0005624010581774146,152,6
8,147,male,0.18824967856943264,0.4559613319011815,-0.011272514097902083,7.518683929564969e-06,0.011280032781831649,0.0006665480565808727,133,6
8,147,family,0.1700264862396281,0.47283528796133834,-0.000747683774703559,0.008411623334061612,0.00915930710876517,0.9183689588368078,119,6
8,147,marriage,0.31311517578266324,0.5597209898452135,0.02088040063324012,0.024850622973627657,0.003970222340387538,6.259252212293657,161,6
8,147,love,0.1340919486131089,0.4959034323668616,-0.010370823027560159,1.1493988643939221e-05,0.010382317016204097,0.0011070735583293227,87,6
8,147,wealth,0.1802232896038527,0.4727555555555555,-0.01110492193199127,7.999872002047968e-06,0.01111292180399332,0.0007198711682154931,125,6
8,147,emotion,0.17741920087240948,0.48781599416626154,-0.011022945117873445,8.26432620948414e-06,0.011031209444082929,0.0007491768015671116,121,6
8,147,scandal,0.10221644160782344,0.48323027918306166,-0.010105807551890875,1.3888503097136193e-05,0.010119696054988012,0.001372422948307633,72,6
8,147,duty,0.13225546265904686,0.5108519269776876,-0.010334751617424136,1.1764429072257124e-05,0.010346516046496394,0.0011370425579249773,85,6
