layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
6,2,female,0.18862597149672788,0.35958582172085823,-0.011358188088426369,7.299163515861082e-06,0.01136548725194223,0.0006422217854295263,137,6
6,2,male,0.17113435641083657,0.3725808770668584,-0.011209088308665899,7.692189350933062e-06,0.011216780498016832,0.0006857751519348438,130,6
6,2,family,0.18815989898136387,0.4349103817504656,-0.0014926241678870807,0.007820190309526413,0.009312814477413493,0.8397236225045728,128,6
6,2,marriage,0.2719536991952115,0.5268075980392156,0.02224179710887559,0.026149984967516766,0.003908187858641178,6.691076761575548,153,6
6,2,love,0.3279256294517899,0.6794632396016403,0.05033344420617077,0.05209266473615134,0.0017592205299805624,29.611219184166576,96,6
6,2,wealth,0.24828580466628203,0.6095483417732634,-0.0014137388361925626,0.00788176564148596,0.009295504477678523,0.8479115533282445,127,6
6,2,emotion,0.27604296952230056,0.5799507995079951,0.038811018828034005,0.04065787548169949,0.0018468566536654846,22.01463517972039,123,6
6,2,scandal,0.1959641446993033,0.6428598527961151,0.0021524800287000493,0.010880198256559639,0.00872771822785959,1.2466257469887754,92,6
6,2,duty,0.2496586310057946,0.6443661971830986,0.013584451368980349,0.02062844065070823,0.007043989281727883,2.928516757015789,97,6
6,2,class,0.18452959694535226,0.5667078020019196,0.0007104081851479517,0.009624814907405627,0.008914406722257675,1.079692143986935,104,6
6,2,society,0.2840985289392779,0.6026634813327572,0.01361398446318916,0.01948675991220893,0.005872775449019769,3.318151711750418,154,6
6,101,female,0.19871581918896408,0.506290090687901,-0.017316550112241272,0.007306462679376942,0.024623012791618215,0.29673309033764395,137,14
6,101,male,0.19089995107673352,0.4953558590941769,0.002521720289028445,0.023084260242150118,0.020562539953121673,1.1226366146232327,130,14
6,101,family,0.2105753099611239,0.5482570996275605,0.012633557339941277,0.03125732410431087,0.018623766764369592,1.6783567201041762,128,14
6,101,marriage,0.2341433734997378,0.4421211192810457,0.006616858143793421,0.026149984967516766,0.019533126823723344,1.3387505852067871,153,14
6,101,love,0.13258217228365557,0.48042984768599883,-0.0245958239502007,1.0416449657298807e-05,0.024606240399858,0.0004233255258668283,96,14
6,101,wealth,0.19003078281051036,0.4994877499048678,-0.006550951134396681,0.015755657391222186,0.022306608525618866,0.7063224054172415,127,14
6,101,emotion,0.18020005322846624,0.4890198901989019,-0.015848917302321908,0.008138079055625112,0.02398699635794702,0.33927045028251956,123,14
6,101,scandal,0.13411131243770977,0.4768950603232415,-0.01180907682450465,0.010880198256559639,0.02268927508106429,0.47953044851399235,92,14
6,101,duty,0.14687772939469296,0.5226332220124872,-0.01256962905370771,0.010319374858250345,0.022889003911958056,0.4508442087516216,97,14
6,101,class,0.16596148258186533,0.5366961469902647,-0.013549790530721155,0.009624814907405627,0.023174605438126782,0.4153173150104898,104,14
6,101,society,0.2298165628724243,0.5159478486288662,-0.027392616561750606,6.493422163348527e-06,0.027399109983913955,0.0002369939084489908,154,14
6,226,female,0.2063360957137369,0.496087701835877,-0.002165092352611575,0.007306462679376942,0.009471555031988517,0.7714110992259702,137,6
6,226,male,0.25118565644881435,0.5346153846153846,0.04615895914305829,0.04616082829494931,1.8691518910209684e-06,24696.12224697967,130,6
6,226,family,0.19364328790726817,0.5060012220670391,-0.011167192556873118,7.812377931594818e-06,0.011175004934804713,0.0006990939132889294,128,6
6,226,marriage,0.23183940242763773,0.49549377042483655,-0.00322514183196057,0.006542398138586422,0.009767539970546992,0.6698102242370687,153,6
6,226,love,0.1443609022556391,0.492091388400703,-0.01053611941489151,1.0416449657298807e-05,0.010546535864548809,0.000987665503639452,96,6
6,226,wealth,0.19078602016853158,0.4964874279190937,-0.0014137388361925626,0.00788176564148596,0.009295504477678523,0.8479115533282445,127,6
6,226,emotion,0.19158872791735435,0.49674496744967445,-0.0010888241661342196,0.008138079055625112,0.009226903221759331,0.8819946258406074,123,6
6,226,scandal,0.13901601830663612,0.49845397981637457,0.0021524800287000493,0.010880198256559639,0.00872771822785959,1.2466257469887754,92,6
6,226,duty,0.14779732837247758,0.4981486859300131,0.0015148283953857755,0.010319374858250345,0.00880454646286457,1.172050701373762,97,6
6,226,class,0.15639097744360902,0.4919786096256685,-0.010687316362033617,9.61519970769793e-06,0.010696931561741315,0.0008988745652247429,104,6
6,226,society,0.23157894736842105,0.49119373776908026,-0.011737100536373017,6.493422163348527e-06,0.011743593958536367,0.0005529331298171761,154,6
6,263,female,0.20601503759398496,0.48863636363636365,-0.01893391696824122,7.299163515861082e-06,0.018941216131757078,0.0003853587575740639,137,10
6,263,male,0.19548872180451127,0.48878504672897194,-0.018685695872749767,7.692189350933062e-06,0.0186933880621007,0.00041149251943883023,130,10
6,263,family,0.19293056860902258,0.4937005353817504,-0.008941385997451961,0.007820190309526413,0.016761576306978374,0.4665545868621,128,10
6,263,marriage,0.2329500221141088,0.49684691584967317,-0.00254863166755627,0.013078260414896535,0.015626892082452805,0.8369073226495884,153,10
6,263,love,0.14459325396825398,0.4955514059753955,-0.00539205895833365,0.010426866106956104,0.015818925065289754,0.6591387254988541,96,10
6,263,wealth,0.19097744360902255,0.4888475836431227,-0.018581276334457605,7.873891749736226e-06,0.01858915022620734,0.0004235745934320273,127,10
6,263,emotion,0.18853281577928563,0.5039150391503916,0.011481050762856045,0.0243979772686623,0.012916926505806253,1.888837662411905,123,10
6,263,scandal,0.13961521887723263,0.5081948554518552,-0.0048282983979023,0.010880198256559639,0.01570849665446194,0.6926314143993232,92,10
6,263,duty,0.14586466165413534,0.4894366197183099,-0.01759702330275554,1.0309065792457888e-05,0.017607332368547998,0.0005854984489466155,97,10
6,263,class,0.15639097744360902,0.4893048128342246,-0.017817415719968168,9.61519970769793e-06,0.017827030919675867,0.0005393606905424829,104,10
6,263,society,0.2914559125085441,0.538961038961039,0.06493875811614545,0.06494071505564862,1.956939503172199e-06,33184.81831735803,154,10
6,271,female,0.18968233525339054,0.41181431099314303,-0.07824097184243652,0.06569977080626559,0.1439407426487021,0.45643623616806145,137,85
6,271,male,0.1777766965020144,0.4161322789360173,-0.11106538148955225,0.03846863894401625,0.1495340204335685,0.25725676894275,130,85
6,271,family,0.18605684562221447,0.41016352420856605,-0.08088369157889122,0.06250683583069014,0.14339052740958136,0.4359202588864842,128,85
6,271,marriage,0.29387154284556705,0.5960477941176471,0.1141259345901053,0.21568999098051003,0.10156405639040474,2.123684289935112,153,85
6,271,love,0.1346618843771259,0.47575241652021094,-0.05198439990737014,0.08334201370804775,0.1353264136154179,0.6158591769399898,96,85
6,271,wealth,0.18729328232815956,0.5253124725580306,-0.03146189086964403,0.10236846663832065,0.13383035750796468,0.7649121510525999,127,85
6,271,emotion,0.17862011198700564,0.43231932319323196,-0.09696994014327741,0.04878782458821808,0.1457577647314955,0.33471852890826637,123,85
6,271,scandal,0.1856118207348478,0.6644756810076636,-0.03480170562243562,0.0978348296776157,0.13263653530005132,0.7376159928752317,92,85
6,271,duty,0.15529402713091056,0.5207365325976477,0.0072662867687224575,0.134028164367745,0.12676187759902255,1.057322334642676,97,85
6,271,class,0.15663054264621812,0.4924071027012203,-0.03752953320942537,0.09616161227668699,0.13369114548611236,0.7192818337094496,104,85
6,271,society,0.23771746095669388,0.5550994993265053,-0.02267917295612437,0.11039467019908833,0.1330738431552127,0.8295745247959679,154,85
6,376,female,0.20056748225061038,0.49591489714664894,-0.011358188088426369,7.299163515861082e-06,0.01136548725194223,0.0006422217854295263,137,6
6,376,male,0.1957153231233878,0.49448598130841115,-0.0016477470667118693,0.007699881540283994,0.009347628606995863,0.8237256595429557,130,6
6,376,family,0.1955925145607229,0.5052010591247672,-0.0014926241678870807,0.007820190309526413,0.009312814477413493,0.8397236225045728,128,6
6,376,marriage,0.24810728584066843,0.5257161458333334,0.005263837814984814,0.013078260414896535,0.00781442259991172,1.6736054706550774,153,6
6,376,love,0.1439959603111819,0.5087598857644992,-0.01053611941489151,1.0416449657298807e-05,0.010546535864548809,0.000987665503639452,96,6
6,376,wealth,0.19842804184348398,0.5010903609167814,0.008318882063249426,0.015755657391222186,0.00743677532797276,2.118614143127343,127,6
6,376,emotion,0.19675224563472016,0.5271052710527105,0.008886136582407837,0.016268028162143705,0.007381891579735869,2.2037750059344563,123,6
6,376,scandal,0.13916944517677612,0.511315350178314,-0.010462043505582545,1.086932892763201e-05,0.010472912834510177,0.0010378515603393277,92,6
6,376,duty,0.14422612712605903,0.47919086685058804,-0.010554794578208796,1.0309065792457888e-05,0.010565103644001254,0.0009757657036649605,97,6
6,376,class,0.16024852528394828,0.5106951871657756,0.012108132732329517,0.019240014615103555,0.0071318818827740375,2.697747232589073,104,6
6,376,society,0.48093897846219835,0.661664167535009,0.03896506946275134,0.038967026402254516,1.956939503172199e-06,19912.218250421512,154,6
6,582,female,0.20633253953231698,0.5547168767971687,-0.009464255868472656,7.299163515861082e-06,0.009471555031988517,0.000770640458767203,137,5
6,582,male,0.1777797409585462,0.4535154565061107,-0.00933993641764493,7.692189350933062e-06,0.009347628606995863,0.0008229027567861697,130,5
6,582,family,0.20976191585963205,0.5382768854748604,0.0003695662895041394,0.007820190309526413,0.007450624020022273,1.0496020584935424,128,5
6,582,marriage,0.22645214471176633,0.5282628676470588,-0.0012720244613252983,0.006542398138586422,0.00781442259991172,0.8372209275990666,153,5
