layer,neuron,primary_concept,primary_AP,secondary_concept,secondary_AP,polarity_score,polarity_flag
5,4,marriage,0.2690683821826903,emotion,0.1803986459822785,0.3295434980192652,leaning
5,44,society,0.271496924128503,scandal,0.1570774762994442,0.42143920331658485,leaning
5,60,female,0.3355972934941272,family,0.3168256671425112,0.05593497522056005,two-strong
5,210,marriage,0.2346994188642123,society,0.2330137702601524,0.0071821592274712315,two-strong
5,221,society,0.3867650041975851,wealth,0.1956534326505652,0.49412839574094214,leaning
5,287,female,0.2407881016409637,,,0.9999999958469709,dominant
5,347,female,0.2888160437708735,family,0.247977310679112,0.14140049983774308,two-strong
5,383,emotion,0.3901589038460126,love,0.3147307666042843,0.19332670946341257,two-strong
5,404,female,0.3300346712756889,male,0.2663151240032252,0.19306925188525842,two-strong
5,501,female,0.328422158373455,family,0.2930795564978001,0.10761332896379312,two-strong
5,548,wealth,0.3487935394168354,emotion,0.3286263905990801,0.0578197313908221,two-strong
5,577,female,0.2784710428659268,male,0.2414976026956845,0.1327730153087069,two-strong
5,686,female,0.359986457139169,male,0.3078819122275085,0.14474029156818208,two-strong
5,693,family,0.2630113977381594,marriage,0.2415488689361505,0.0816030366173441,two-strong
5,737,society,0.4489181521158678,marriage,0.2352682185772871,0.4759217956673645,leaning
5,771,marriage,0.2543438719105493,,,0.9999999960683148,dominant
5,947,love,0.3541064972232801,duty,0.3041763273631411,0.1410032578070786,two-strong
5,966,society,0.2907767652768522,love,0.2693123743507543,0.0738174208377481,two-strong
5,975,family,0.3421310187189498,female,0.2705790480541199,0.20913616872158403,leaning
5,1159,society,0.2964456596035543,emotion,0.1936141165922937,0.3468815930781335,leaning
5,1193,female,0.3267677277709274,marriage,0.2874738276851957,0.12025024696755697,two-strong
5,1299,family,0.2701811966032579,society,0.2260092656885474,0.16349002560708858,two-strong
5,1323,family,0.2520899722980141,male,0.220824320193691,0.12402576625831,two-strong
5,1345,love,0.1691780124101096,class,0.1459082269284974,0.13754615633890446,two-strong
5,1469,marriage,0.2279389764071532,family,0.2154494305151449,0.054793375113283034,two-strong
5,1568,family,0.2115354997540593,emotion,0.1988939130346184,0.059761064570143164,two-strong
5,1631,female,0.2742549205394319,duty,0.1485664506294002,0.45829066331617474,leaning
5,1641,society,0.3283203654116483,emotion,0.200206473394344,0.39021000560371877,leaning
5,1667,marriage,0.2413537196539003,class,0.1504130192725798,0.3767942757830068,leaning
5,1760,family,0.2852607589384795,male,0.2329096780412569,0.18352009196257088,two-strong
5,1853,marriage,0.2870675959399685,duty,0.1512374901180037,0.4731641859612931,leaning
5,1877,emotion,0.2707011280402283,wealth,0.2187778900675374,0.19181020100206042,two-strong
5,2019,family,0.2240249060150376,female,0.2151729689186469,0.039513182772112576,two-strong
5,2024,class,0.3479789011995642,wealth,0.292302312811024,0.1599998966506595,two-strong
5,2068,male,0.2385130543698531,female,0.2269291455764817,0.048567189646741456,two-strong
5,2093,female,0.534264343438954,,,0.9999999981282675,dominant
5,2246,male,0.6381656372532543,family,0.2136209264820669,0.6652578661759724,dominant
5,2314,female,0.4074735062857237,family,0.2405815414124104,0.409577461820818,leaning
5,2425,emotion,0.1977907072385434,scandal,0.1759713163049855,0.11031555085612438,two-strong
5,2428,family,0.380485152257226,male,0.3135262243573803,0.1759830241117931,two-strong
5,2458,society,0.2609531435855995,love,0.2343729638669853,0.10185805486584279,two-strong
5,2478,society,0.2918653361734021,female,0.282129535552846,0.0333571664070952,two-strong
5,2552,family,0.3227118673227681,marriage,0.2496960759564931,0.22625691377810273,leaning
5,2606,male,0.3488995972624621,family,0.2443696727215799,0.2995988675866828,leaning
5,2619,male,0.2388085598611914,love,0.1445932539682539,0.3945223134094451,leaning
5,2625,female,0.3222675869388564,emotion,0.18555741770868,0.4242132139460276,leaning
5,2636,male,0.2889064659865804,female,0.2651220812652886,0.08232555321233627,two-strong
5,2700,female,0.2773978297640356,family,0.1960882858947164,0.2931152837257907,leaning
5,2724,class,0.2996969566636339,society,0.2953383953840663,0.014543228311511334,two-strong
5,2778,family,0.3438189256904979,female,0.2518836998499301,0.26739431341232384,leaning
5,2803,emotion,0.2030832512253843,love,0.2016619607134437,0.0069985609170924,two-strong
5,3021,marriage,0.3278813176118865,wealth,0.2757844128765513,0.15888951818265176,two-strong
5,3046,marriage,0.2379718716770255,,,0.9999999957978227,dominant
5,3093,male,0.3232690288528227,love,0.1383301706535676,0.5720896254226818,dominant
5,3121,marriage,0.254265649879685,emotion,0.1891023681781063,0.25628031736151824,leaning
5,3140,society,0.2293150330323401,male,0.2254274893603458,0.016952851296466055,two-strong
5,3308,society,0.2467152730310625,wealth,0.199229148389944,0.19247338790682172,two-strong
5,3460,male,0.2543278168335714,emotion,0.2481796279879673,0.024174268068573614,two-strong
5,3480,duty,0.4102168583354245,marriage,0.2587613780777857,0.3692083267933102,leaning
5,3539,marriage,0.2353127979302528,wealth,0.1857431798126882,0.2106541520177028,leaning
5,3582,family,0.3003979364269957,male,0.2346396899887242,0.21890378809359304,leaning
